id	relative_path	binary_format	cluster	critical	size_bytes	sha256	class	machine	type	soname	needed_count	needed	defined_symbols	undefined_symbols	jni_exports	vk_exports	string_markers
lib__wine__i386-windows__dmloader.dll	lib/wine/i386-windows/dmloader.dll	pe	misc	True	618496	92cd02a0b25fd491738aa159481b63d2c319d46b902abef23f621a5573a3229a		unknown		dmloader.dll	5	ole32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|steam|wine
lib__wine__i386-windows__dmscript.dll	lib/wine/i386-windows/dmscript.dll	pe	misc	True	581632	29e4ca7ed11be44d659c408bdcb7f61b5fef913fd5b70a481aae37dd28c6ce63		unknown		dmscript.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dmstyle.dll	lib/wine/i386-windows/dmstyle.dll	pe	misc	True	806912	8fbee6519add98e635aa4ba5b0448bc3cba0cf24d6fbd7f6c4c8da511f814ceb		unknown		dmstyle.dll	4	ole32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dmsynth.dll	lib/wine/i386-windows/dmsynth.dll	pe	misc	True	1732608	68a45fed314eee45cd5434ee11b99e34fe4fef69c9a0a5bad9d185c0e5e2d6aa		unknown		dmsynth.dll	4	ucrtbase.dll|kernel32.dll|ntdll.dll|user32.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dmusic.dll	lib/wine/i386-windows/dmusic.dll	pe	misc	True	819200	ce8f59961ffb01b71b08c89e12b9ce94b57005352cb2a73b367719384a9d978b		unknown		dmusic.dll	8	ole32.dll|advapi32.dll|dsound.dll|user32.dll|winmm.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dmusic32.dll	lib/wine/i386-windows/dmusic32.dll	pe	misc	True	65536	0100cffad555ee4fc68dc1d0241d51dbcf7bab270fa579e57faacbb7b9ac21c3		unknown		dmusic32.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dnsapi.dll	lib/wine/i386-windows/dnsapi.dll	pe	misc	True	217088	4100307a1e822ab53702b1b0a9b42509aa5218d7cdd342bc44ab7f134f799eef		unknown		dnsapi.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__dotnetfx35.exe	lib/wine/i386-windows/dotnetfx35.exe	pe	misc	True	73728	e9217031520ffa393652f2ebda633b2ff107edde4195023644e955e959d93d53		unknown		dotnetfx35.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dplay.dll	lib/wine/i386-windows/dplay.dll	pe	misc	True	45056	6c348e54713652e18d4af2f90586f2a863b5e8567cf22bf425cb12c95ad88e75		unknown		dplay.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__dplaysvr.exe	lib/wine/i386-windows/dplaysvr.exe	pe	misc	True	77824	29ef9ca2f3c29ec77f080180d2a12d81d9cf8839d83ddc4fe6df715dd343d78b		unknown		dplaysvr.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dplayx.dll	lib/wine/i386-windows/dplayx.dll	pe	misc	True	987136	8809aae4732930bff8623f418f8e79bf15741c9393e4894fcb343a32d4c07a5e		unknown		dplayx.dll	7	winmm.dll|ole32.dll|user32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpnaddr.dll	lib/wine/i386-windows/dpnaddr.dll	pe	misc	True	45056	c2cd752ddcbe3f6060eb041faa7497b7714fb29c5d45eb30f0f85607ba0827b2		unknown		dpnaddr.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__dpnet.dll	lib/wine/i386-windows/dpnet.dll	pe	misc	True	569344	31340a95d410af381787d7d3baa01cf21a34b9df91828fcf160ade548399b57e		unknown		dpnet.dll	5	advapi32.dll|ws2_32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpnhpast.dll	lib/wine/i386-windows/dpnhpast.dll	pe	misc	True	73728	949821f5629d37bd429559456f1ae12759d1697da3e84854686745e21977d407		unknown		dpnhpast.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpnhupnp.dll	lib/wine/i386-windows/dpnhupnp.dll	pe	misc	True	77824	b173ba9e019fb6363937c4535e6c9bfa6b6afcc5022c7295b6fa7723346820d4		unknown		dpnhupnp.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpnlobby.dll	lib/wine/i386-windows/dpnlobby.dll	pe	misc	True	45056	fcf51a5e0d88d873db97b291ff9beac639784c949df1a9e822db05cf7deaa29c		unknown		dpnlobby.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__dpnsvr.exe	lib/wine/i386-windows/dpnsvr.exe	pe	misc	True	77824	b3df3a3b21b52be179a751ab686d81efafbe87a0a010a6e3174a4ece62213e76		unknown		dpnsvr.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpvoice.dll	lib/wine/i386-windows/dpvoice.dll	pe	misc	True	421888	a39d16f98d186237eedbbb0aa98c10458a34c2ad4a5feb78aeda37fe5f4ca803		unknown		dpvoice.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpvsetup.exe	lib/wine/i386-windows/dpvsetup.exe	pe	misc	True	77824	ff73ad8e34eca0712d24b329a98a6aaf97be4fafa0450dfb15654e7a8d3fc135		unknown		dpvsetup.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpwsockx.dll	lib/wine/i386-windows/dpwsockx.dll	pe	misc	True	172032	2ed6ce5443d95d3578b9d5cd0e8bb5d4ddf6f18a90663e13f815b3e3383678f0		unknown		dpwsockx.dll	4	ws2_32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__drmclien.dll	lib/wine/i386-windows/drmclien.dll	pe	misc	True	61440	231e87ba441d67f56f4ab664dc667ae9a84fec36b469f079f87da1c3ea142af2		unknown		drmclien.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__dsdmo.dll	lib/wine/i386-windows/dsdmo.dll	pe	misc	True	524288	48a34460cdc3a0a57cbb89751e5730f1e93d34a2c32e82f3d24636e371db7ef3		unknown		dsdmo.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dsound.dll	lib/wine/i386-windows/dsound.dll	pe	cpu_translation	True	1191936	203a79ba054cb6af37442fef4ee549634d69a879b26e10882f39848d202088cc		unknown		dsound.dll	5	ole32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine
lib__wine__i386-windows__dsquery.dll	lib/wine/i386-windows/dsquery.dll	pe	misc	True	397312	a87e1ed66ef83ac183349eb8f327cc347417d9c05913515f41365474d97a3b28		unknown		dsquery.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dssenh.dll	lib/wine/i386-windows/dssenh.dll	pe	misc	True	126976	934418be883a58391f3e5a1d0e6c8ac8f232e0fdcae3da3ef267e5df838aad37		unknown		dssenh.dll	6	bcrypt.dll|crypt32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dsuiext.dll	lib/wine/i386-windows/dsuiext.dll	pe	misc	True	389120	5951d94043d1521186fe2438da85db33a4231f69074f3e7e3a354f8d34a1d2a3		unknown		dsuiext.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dswave.dll	lib/wine/i386-windows/dswave.dll	pe	misc	True	507904	28ec0840898d7d7387d4d131c53810926e863413f8ec9d2dadac7cfb77e7a225		unknown		dswave.dll	4	ole32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dwmapi.dll	lib/wine/i386-windows/dwmapi.dll	pe	misc	True	110592	c7325c651d78eb01afa59353570ea76ec5179048bb3530858b4b8096346b9eb7		unknown		dwmapi.dll	4	user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dwrite.dll	lib/wine/i386-windows/dwrite.dll	pe	misc	True	2052096	1057270dfaa831d9a8d8ed1ed0aa4847f07cf317e8076d2faff2e7193c9b260a		unknown		dwrite.dll	6	user32.dll|gdi32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__dx8vb.dll	lib/wine/i386-windows/dx8vb.dll	pe	misc	True	393216	e712b5adf0b8941b87c1b89460b73f5f48cbfdd94c0389aee0a3db33a2a1dec6		unknown		dx8vb.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dxcore.dll	lib/wine/i386-windows/dxcore.dll	pe	misc	True	61440	357fd7220962f04885e047c6cb20cdc37dc6c606fea7aeda79e4fc3cf1c4eb01		unknown		dxcore.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dxdiag.exe	lib/wine/i386-windows/dxdiag.exe	pe	misc	True	229376	741afc55175ee176a2b7185cd08086c59a7849c6888da21beadac8befa69fec5		unknown		dxdiag.exe	7	ole32.dll|oleaut32.dll|user32.dll|comctl32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dxdiagn.dll	lib/wine/i386-windows/dxdiagn.dll	pe	misc	True	438272	0bdc57267d92352723a075fb34efcab8efca61bf513de1415b39a33dff5a68d9		unknown		dxdiagn.dll	10	d3d9.dll|ddraw.dll|dsound.dll|version.dll|ole32.dll|oleaut32.dll|user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dxgi.dll	lib/wine/i386-windows/dxgi.dll	pe	misc	True	1163264	ed455e909c686778d47eb8e4c553e75c66013701f8c01e16f9278607c1048179		unknown		dxgi.dll	5	wined3d.dll|user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|vkd3d|vulkan|wine
lib__wine__i386-windows__dxtrans.dll	lib/wine/i386-windows/dxtrans.dll	pe	misc	True	73728	1ee658c612deb48d7977cb2406d2a76d3bd6c039782d3ac12dc503426234311e		unknown		dxtrans.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dxva2.dll	lib/wine/i386-windows/dxva2.dll	pe	misc	True	479232	2da0f5dd1096bdbcd65c6d07021eed8b143f8a7adc10e7ecb1bb5b1a1047ee60		unknown		dxva2.dll	4	ole32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__eject.exe	lib/wine/i386-windows/eject.exe	pe	misc	True	81920	a2ff546666d72b170a0dff721c8b5f4382026235699a0aa14c79c67a54f0f414		unknown		eject.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__esent.dll	lib/wine/i386-windows/esent.dll	pe	misc	True	106496	61894e6f54fe4b28cd4e469a6e181dcbf7dbbb1528dafcb264ceaa99ab259a4d		unknown		esent.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__evr.dll	lib/wine/i386-windows/evr.dll	pe	misc	True	1552384	6c16e6a8becd0703f52a263b901ad5656ae4137bcd832245244e21e8a3c0a134		unknown		evr.dll	8	ole32.dll|user32.dll|d3d9.dll|dxva2.dll|msvcrt.dll|kernel32.dll|ntdll.dll|oleaut32.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__expand.exe	lib/wine/i386-windows/expand.exe	pe	misc	True	65536	84e788879c98165b1e2eef01ea9cd2d26eccc5e2fbe9bf14b8f0e5941a90fa60		unknown		expand.exe	4	setupapi.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__explorer.exe	lib/wine/i386-windows/explorer.exe	pe	misc	True	544768	96100a4dd2bf124f74fbdd2276cc99190ff8565899d64128c509d2dbdcee4fae		unknown		explorer.exe	8	rpcrt4.dll|user32.dll|gdi32.dll|advapi32.dll|win32u.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__explorerframe.dll	lib/wine/i386-windows/explorerframe.dll	pe	misc	True	487424	c0469fb03e8cc446d3f3f40aa0cede3230479e17ad0e7f72258b15b3f7cbaaa6		unknown		explorerframe.dll	7	ole32.dll|comctl32.dll|shell32.dll|user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__extrac32.exe	lib/wine/i386-windows/extrac32.exe	pe	misc	True	90112	f18d9b7b0204f536d31e48b03b91d4dc31716bd08c450b44bd44445fb6cbeefb		unknown		extrac32.exe	8	shell32.dll|setupapi.dll|shlwapi.dll|user32.dll|comctl32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__faultrep.dll	lib/wine/i386-windows/faultrep.dll	pe	misc	True	73728	4e3f758ea58fd5750e47a11df2e732e32173be204f31ecf2e2434a1b44dc3139		unknown		faultrep.dll	4	advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fc.exe	lib/wine/i386-windows/fc.exe	pe	misc	True	90112	838137e55fcb8cee8ec13e842466377d0e647a3e19cfe1cefadfcc587c64a950		unknown		fc.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__feclient.dll	lib/wine/i386-windows/feclient.dll	pe	misc	True	49152	41e0cd4545ba07e15d62862af6f05f4c41c973e609e2203303434183f3026c54		unknown		feclient.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__find.exe	lib/wine/i386-windows/find.exe	pe	misc	True	90112	d178d3a21bc620c14ab797985fbcbeb5bb0b302e6baa4ed13397e7688e9cc2a3		unknown		find.exe	4	user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__findstr.exe	lib/wine/i386-windows/findstr.exe	pe	misc	True	94208	32fd9d5bd824215f59ae86ed3edd340b5533ba08e562ae505fe00c41217134d6		unknown		findstr.exe	4	user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fltlib.dll	lib/wine/i386-windows/fltlib.dll	pe	misc	True	73728	401d05e87e2b3a95e72af8e7ec53ced85be1358b011e83f117d9b5cb8a759c8a		unknown		fltlib.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fltmgr.sys	lib/wine/i386-windows/fltmgr.sys	pe	cpu_translation	True	135168	6f197390ddb3086110fbc26f9dcb318a7d54d02c3be074b888d94ad2c3457a7c		unknown		fltmgr.sys	3	ntoskrnl.exe|ucrtbase.dll|kernel32.dll	0	0	0	0	fex|kernel32|proton|wine
lib__wine__i386-windows__fntcache.dll	lib/wine/i386-windows/fntcache.dll	pe	misc	True	73728	893d2800e282f80832596f4d428dfbd30d6582dd80fdb243ad92ab3d7ca6a247		unknown		fntcache.dll	4	advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fontsub.dll	lib/wine/i386-windows/fontsub.dll	pe	misc	True	61440	a4b667a4d4732c365558f23bb0b31aafd8f30bdac4c8e002da4301e70d16932c		unknown		fontsub.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fsutil.exe	lib/wine/i386-windows/fsutil.exe	pe	misc	True	86016	7bc055193b6f3ecb7debf0ff2c0568da795d7a76aa89aa564e96260a937fb1e0		unknown		fsutil.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fusion.dll	lib/wine/i386-windows/fusion.dll	pe	misc	True	221184	c2ba8c1db0700c25150b0462610df2f9f7265f960dbb63f820a82b333cf0ee0f		unknown		fusion.dll	6	bcrypt.dll|dbghelp.dll|user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fwpuclnt.dll	lib/wine/i386-windows/fwpuclnt.dll	pe	misc	True	98304	75aafe2f9a24e9ec9f831772ca305f521e33c0ea5c1350720d35599d30d0e766		unknown		fwpuclnt.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gameinput.dll	lib/wine/i386-windows/gameinput.dll	pe	misc	True	98304	3a109c3452c663b4b5544025ae9464ffa3d5f5d529645c6245ef85b69e1fc496		unknown		gameinput.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gameux.dll	lib/wine/i386-windows/gameux.dll	pe	misc	True	561152	4ac892f6773b0997bd4c8c8bb16d67557f29fd974527f1b7b4d101b672d55c29		unknown		gameux.dll	8	shell32.dll|oleaut32.dll|ole32.dll|advapi32.dll|shlwapi.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gamingtcui.dll	lib/wine/i386-windows/gamingtcui.dll	pe	misc	True	65536	7256ca5a82a93db09cf2bb729a18b9b60048fab477bc780f54e05ceca4a9270f		unknown		gamingtcui.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gdi32.dll	lib/wine/i386-windows/gdi32.dll	pe	cpu_translation	True	1671168	0b69c670d42eee08e21db8485b4ec8d8e8a3ff1fb5128602f16803004d816bf0		unknown		gdi32.dll	6	user32.dll|advapi32.dll|win32u.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine
lib__wine__i386-windows__gdiplus.dll	lib/wine/i386-windows/gdiplus.dll	pe	misc	True	1863680	3d63be45d73fa06e437449e2df9fe106210060090cbec39bc3b091c66839e886		unknown		gdiplus.dll	9	shlwapi.dll|ole32.dll|oleaut32.dll|user32.dll|gdi32.dll|mlang.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|steam|wine
lib__wine__i386-windows__geolocation.dll	lib/wine/i386-windows/geolocation.dll	pe	misc	True	139264	bf944e0dd7e0e39c6333ece4bbdca64f3472ab15e01e600c7cafbf95be8b5fa1		unknown		geolocation.dll	4	combase.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__getminidump.exe	lib/wine/i386-windows/getminidump.exe	pe	misc	True	61440	b7d053bed5b295c915495daa7625ee8d844dcdec8d8fac67de99279eff917f8e		unknown		getminidump.exe	4	shcore.dll|dbghelp.dll|ucrtbase.dll|kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__glu32.dll	lib/wine/i386-windows/glu32.dll	pe	misc	True	557056	e4045fc842c13884be1bc1877c94ac526ba5a674eb759bf90b713ea98d999dd4		unknown		glu32.dll	4	opengl32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gpkcsp.dll	lib/wine/i386-windows/gpkcsp.dll	pe	misc	True	61440	dd945a6c11232e5f4349ad6e362f3c19e9582605c5647a957f385e3c0ef5aa68		unknown		gpkcsp.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__graphicscapture.dll	lib/wine/i386-windows/graphicscapture.dll	pe	misc	True	163840	c8442f23e87172c18d14d2846eebcc83a2a9124658b4111468ca0826acebd1b7		unknown		graphicscapture.dll	4	combase.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hal.dll	lib/wine/i386-windows/hal.dll	pe	misc	True	94208	fa969a8a8fc0e7435eafcd2b29586dcd56244c14efab795812b786330cb02e63		unknown		hal.dll	4	ntoskrnl.exe|ucrtbase.dll|ntdll.dll|kernel32.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hh.exe	lib/wine/i386-windows/hh.exe	pe	misc	True	135168	09fae89ea7e948a4ca462fa49bebd6f0f9bd29c7ffa5e25d49345e509d8c6180		unknown		hh.exe	2	kernel32.dll|ucrtbase.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__hhctrl.ocx	lib/wine/i386-windows/hhctrl.ocx	pe	misc	True	917504	e01c1965a741683781596f7e338279a93d89792d2576e4753218a280409f927d		unknown		hhctrl.ocx	9	comctl32.dll|shlwapi.dll|ole32.dll|oleaut32.dll|user32.dll|gdi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hid.dll	lib/wine/i386-windows/hid.dll	pe	misc	True	151552	c8ef55cf0181bd382e89833cc7f2194ef2f141772142a5af8eeba55ddb243994		unknown		hid.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hidclass.sys	lib/wine/i386-windows/hidclass.sys	pe	cpu_translation	True	196608	1daf56f299da7fbe0a6daa4ade138ca2c89976e13953b26501b3d18cd0c0b8e6		unknown		hidclass.sys	7	hal.dll|ntoskrnl.exe|user32.dll|hidparse.sys|win32u.dll|ucrtbase.dll|kernel32.dll	0	0	0	0	epoll|fex|kernel32|proton|steam|wine
lib__wine__i386-windows__hidparse.sys	lib/wine/i386-windows/hidparse.sys	pe	misc	True	151552	9257f957097f30de53cfa014fea0e79efc755e4a5a8c6d774e7badf391281ea2		unknown		hidparse.sys	3	ntoskrnl.exe|ucrtbase.dll|kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__hlink.dll	lib/wine/i386-windows/hlink.dll	pe	misc	True	536576	054f3c91fd487b0d2bb9442d2b5b323cf8d00c9c9aab44d6bd76ddd54fb1524b		unknown		hlink.dll	6	shell32.dll|ole32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hnetcfg.dll	lib/wine/i386-windows/hnetcfg.dll	pe	misc	True	557056	52885beb924b4b7a870b444bf75075f6d21580c21f089b9676e72abc04ed9b0b		unknown		hnetcfg.dll	5	oleaut32.dll|mpr.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hostname.exe	lib/wine/i386-windows/hostname.exe	pe	misc	True	73728	ca1adfac815bc953d3a435c5653ba82b8f300387cca688d39d86af7f15e34910		unknown		hostname.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hrtfapo.dll	lib/wine/i386-windows/hrtfapo.dll	pe	misc	True	65536	0810d4aa395446f39ee378caddc25cf25d97c570c09d1764324c35cece08be9e		unknown		hrtfapo.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__http.sys	lib/wine/i386-windows/http.sys	pe	cpu_translation	True	151552	9e149e882db4b52cb252a41b00300b61f75df40baf8e41c77106916ba894b2f4		unknown		http.sys	5	ntoskrnl.exe|ws2_32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine
lib__wine__i386-windows__httpapi.dll	lib/wine/i386-windows/httpapi.dll	pe	misc	True	131072	b1f7cf57f53f134b2193843964f7527b08498933fb03220f58fba96424bbc6df		unknown		httpapi.dll	4	advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hvsimanagementapi.dll	lib/wine/i386-windows/hvsimanagementapi.dll	pe	misc	True	122880	2bd6b7fff8139cebac011ee49dbbe58567cd6cb0ac1aff23fa1d28a551ed06d5		unknown		hvsimanagementapi.dll	4	combase.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__ia2comproxy.dll	lib/wine/i386-windows/ia2comproxy.dll	pe	misc	True	114688	02b7ceb3845e3b72f3c8ff5d17ab430c4bb7464f45708afb423fffc2984c1c41		unknown		ia2comproxy.dll	5	oleaut32.dll|ole32.dll|rpcrt4.dll|ucrtbase.dll|kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__icacls.exe	lib/wine/i386-windows/icacls.exe	pe	misc	True	73728	e88bb8147e817664e80a42ea4b10a50c42582d378dbf4c538b0f54aacc4766d0		unknown		icacls.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__iccvid.dll	lib/wine/i386-windows/iccvid.dll	pe	misc	True	106496	de15cd98a30bf37c8442733a6d64e6f7b23cf849888dd6a13b4cf5a62ad1e4c2		unknown		iccvid.dll	4	user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__icinfo.exe	lib/wine/i386-windows/icinfo.exe	pe	misc	True	65536	ccd2344249d14737055ee3ad11416c3cae84b234ebcc628d1e1d3b07952c6cf2		unknown		icinfo.exe	3	msvfw32.dll|ucrtbase.dll|kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__icmp.dll	lib/wine/i386-windows/icmp.dll	pe	misc	True	8192	245f71274b328d6c1f844a45e68448500b6e88b7f34d9c49382600309996fa40		unknown		icmp.dll	0		0	0	0	0	wine
