id	relative_path	binary_format	cluster	critical	size_bytes	sha256	class	machine	type	soname	needed_count	needed	defined_symbols	undefined_symbols	jni_exports	vk_exports	string_markers
lib__wine__i386-windows__dmsynth.dll	lib/wine/i386-windows/dmsynth.dll	pe	misc	True	1818624	2b9831b78fc4c141208372405798b4937250fa281ace01d1116e2655e025d550		unknown		dmsynth.dll	4	ucrtbase.dll|kernel32.dll|ntdll.dll|user32.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dmusic.dll	lib/wine/i386-windows/dmusic.dll	pe	misc	True	839680	6949710e7fa74a1ee742cff9fc9d370ca6e45dc7f573ff7dcb36a8c8e4d82ff0		unknown		dmusic.dll	8	ole32.dll|advapi32.dll|dsound.dll|user32.dll|winmm.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dmusic32.dll	lib/wine/i386-windows/dmusic32.dll	pe	misc	True	61440	196baa04375f9a29f35b0d7fe3e80afb761739f82aef37ec938aa288a14f74d7		unknown		dmusic32.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dnsapi.dll	lib/wine/i386-windows/dnsapi.dll	pe	cpu_translation	True	233472	87d9d8786f67f56075022a744b544719837ef399519a03e2723370005372d9c8		unknown		dnsapi.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__dplay.dll	lib/wine/i386-windows/dplay.dll	pe	misc	True	40960	729d9ca361b781af973e00933099746454d973adb05cf3df271e618661046177		unknown		dplay.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__dplaysvr.exe	lib/wine/i386-windows/dplaysvr.exe	pe	misc	True	73728	95df04fa99b85b5a428b0aca26e027b8d32fa151eb29ac9d4307508753b1997c		unknown		dplaysvr.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__dplayx.dll	lib/wine/i386-windows/dplayx.dll	pe	misc	True	999424	740fef4d2c1918979d6308968310bce78fdbd47b29e70325e40186b01df7d8d7		unknown		dplayx.dll	7	winmm.dll|ole32.dll|user32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpnaddr.dll	lib/wine/i386-windows/dpnaddr.dll	pe	misc	True	40960	dde15c68e11bd85a03d07467c5e884ff68883867e3a0b4fca1c8c6becc2b9a9d		unknown		dpnaddr.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__dpnet.dll	lib/wine/i386-windows/dpnet.dll	pe	misc	True	573440	13aa7e6c296906e6347439f2fe9f8394e655f09d88af6a67d0613f33c3a1ef4b		unknown		dpnet.dll	5	advapi32.dll|ws2_32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpnhpast.dll	lib/wine/i386-windows/dpnhpast.dll	pe	misc	True	73728	db79acee7c471d0c89ddb6cd860c03557b2468cf72249e0bfc23a2036e4cfb1a		unknown		dpnhpast.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpnhupnp.dll	lib/wine/i386-windows/dpnhupnp.dll	pe	misc	True	77824	c9689eb2322602579e8f47f275935b5d3b67116ccf8c8662cf3718c3f107b30e		unknown		dpnhupnp.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpnlobby.dll	lib/wine/i386-windows/dpnlobby.dll	pe	misc	True	40960	5c5c0de9814f192047baaf3a4b674bf91681273cc83360695bd66cd1c9fdab71		unknown		dpnlobby.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__dpnsvr.exe	lib/wine/i386-windows/dpnsvr.exe	pe	misc	True	73728	75c11ec35c46631562779add54b9fa2ea12440e37ba1500e4598fa4c268c4ef8		unknown		dpnsvr.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__dpvoice.dll	lib/wine/i386-windows/dpvoice.dll	pe	misc	True	417792	c5c36c5a9846e634961df268ddf7800d0f20a8db00cbdecdd0400500de8eec2c		unknown		dpvoice.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dpvsetup.exe	lib/wine/i386-windows/dpvsetup.exe	pe	misc	True	73728	6047c8d363ae30566fd99ab008dbca42e788a4adda7794e3b685aab7d139596f		unknown		dpvsetup.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__dpwsockx.dll	lib/wine/i386-windows/dpwsockx.dll	pe	misc	True	163840	5f98b58d23776e465b07a2b926531572eb26e8529d5ee99f1eb1efa47553b5de		unknown		dpwsockx.dll	4	ws2_32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__drmclien.dll	lib/wine/i386-windows/drmclien.dll	pe	misc	True	57344	d73484d700862e37258a32c4c193caabf34cf87339b2bf610d37a8b039acccf4		unknown		drmclien.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__dsdmo.dll	lib/wine/i386-windows/dsdmo.dll	pe	misc	True	524288	6f9c219151d5543e88c97e2bc1c1c78d35668df93eb3038b7c3891925bb849a3		unknown		dsdmo.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dsound.dll	lib/wine/i386-windows/dsound.dll	pe	cpu_translation	True	1200128	1d60428065e8e5044872d6b9ec9f9af138244780996c2daf2a94a670991205cf		unknown		dsound.dll	5	ole32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine
lib__wine__i386-windows__dsquery.dll	lib/wine/i386-windows/dsquery.dll	pe	misc	True	393216	1776fbe42f6309eafb656d7e3bf7a8f89d7e51ce3998bad736eff2541f7fedc1		unknown		dsquery.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dssenh.dll	lib/wine/i386-windows/dssenh.dll	pe	misc	True	122880	aa88f377fdc0932850b46a6684ddfbf63aa4fb0282ab2528ad0ed000bf15cf47		unknown		dssenh.dll	6	bcrypt.dll|crypt32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dsuiext.dll	lib/wine/i386-windows/dsuiext.dll	pe	misc	True	389120	4816b9564e061b9db98bf3fa4888ad84cb686797eadde766cead71cec8456c41		unknown		dsuiext.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dswave.dll	lib/wine/i386-windows/dswave.dll	pe	misc	True	507904	f9bb219ae3f6e22aba23b71c8b0128874ab2e96ab0eac0d6a64371a40673bdc4		unknown		dswave.dll	4	ole32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dwmapi.dll	lib/wine/i386-windows/dwmapi.dll	pe	misc	True	118784	2928979e6237f5df925cffee9052b695b5dca3bded53e71bc40ea043396ad466		unknown		dwmapi.dll	4	user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__dwrite.dll	lib/wine/i386-windows/dwrite.dll	pe	cpu_translation	True	2068480	eac2930c314e350cfb63b5ecc9b66337aa340f5d428e4d71bd4bec338330a00a		unknown		dwrite.dll	6	user32.dll|gdi32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__dx8vb.dll	lib/wine/i386-windows/dx8vb.dll	pe	misc	True	413696	fa250d5230b5ea288cb890508b52b0b65ab7f8aebebf9b88c6cb3bbeaa1698be		unknown		dx8vb.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dxcore.dll	lib/wine/i386-windows/dxcore.dll	pe	misc	True	110592	57f6346aaca68b48ec73b0b5b0a0f71a58db095e266a4d9fc4c6de3cb6ca16f1		unknown		dxcore.dll	4	wined3d.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dxdiag.exe	lib/wine/i386-windows/dxdiag.exe	pe	misc	True	229376	ba4683791933bdec0381f18bd06585fa7102718b24765f622b3090fdeda9fce7		unknown		dxdiag.exe	7	ole32.dll|oleaut32.dll|user32.dll|comctl32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__dxdiagn.dll	lib/wine/i386-windows/dxdiagn.dll	pe	misc	True	421888	1b463fbfc70c2aaa4d6c85b69b901cb43ee0d4492fb314b44046398c7d998daf		unknown		dxdiagn.dll	10	d3d9.dll|ddraw.dll|dsound.dll|version.dll|ole32.dll|oleaut32.dll|user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dxgi.dll	lib/wine/i386-windows/dxgi.dll	pe	misc	True	1179648	ca7383050a4b90d97e60ff227be8685b2ccf7be306faaabe851139a06b68a653		unknown		dxgi.dll	5	wined3d.dll|user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|vkd3d|vulkan|wine
lib__wine__i386-windows__dxtrans.dll	lib/wine/i386-windows/dxtrans.dll	pe	misc	True	73728	9611bb5b635f307d27ed6817e6748266ad432e9155cc689ea6030c3bb8ed0c7b		unknown		dxtrans.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__dxva2.dll	lib/wine/i386-windows/dxva2.dll	pe	misc	True	483328	c67244d2c3ef3b3aade38df075c966ebe0c100d5a0d387a239b5f2919f649696		unknown		dxva2.dll	4	ole32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__eject.exe	lib/wine/i386-windows/eject.exe	pe	misc	True	73728	25957c8a9a9e50a84695e95cc2369b880e3bc0ed8f9f12d7b111e55f53fa5b7b		unknown		eject.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__esent.dll	lib/wine/i386-windows/esent.dll	pe	misc	True	147456	9415f579f3bcb1a306ebc6824a15f5abd6360782f91378d0deb6152284f03602		unknown		esent.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__evr.dll	lib/wine/i386-windows/evr.dll	pe	misc	True	1548288	7a0bf9b1dd7a3150e79da74ada073c8b30afdd9b798905ccf82d8fb86248c920		unknown		evr.dll	8	ole32.dll|user32.dll|d3d9.dll|dxva2.dll|msvcrt.dll|kernel32.dll|ntdll.dll|oleaut32.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__expand.exe	lib/wine/i386-windows/expand.exe	pe	misc	True	61440	b786c253f251a005a2018d2f6f104347b2a97a3949859fdc534302d9863e8521		unknown		expand.exe	4	setupapi.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__explorer.exe	lib/wine/i386-windows/explorer.exe	pe	cpu_translation	True	544768	d9c1fe7ea79394d1f29c3b99538ce78cbf5a035af82ec42286cb83353a1313fb		unknown		explorer.exe	8	rpcrt4.dll|user32.dll|gdi32.dll|advapi32.dll|win32u.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__explorerframe.dll	lib/wine/i386-windows/explorerframe.dll	pe	misc	True	491520	07e9739d215f8db8dd7615ae43ce4203e3ba3f45b9a96549c501c1e045820adb		unknown		explorerframe.dll	7	ole32.dll|comctl32.dll|shell32.dll|user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__extrac32.exe	lib/wine/i386-windows/extrac32.exe	pe	misc	True	90112	8bde99e92fd30d2989c1f42f4597611908b95c7428a76dc9dc5d6d1c95829e91		unknown		extrac32.exe	8	shell32.dll|setupapi.dll|shlwapi.dll|user32.dll|comctl32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__faultrep.dll	lib/wine/i386-windows/faultrep.dll	pe	misc	True	73728	eec92006f1f104a88a77342c534a5df49b2452f97fed15163b5418e57034bc89		unknown		faultrep.dll	4	advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fc.exe	lib/wine/i386-windows/fc.exe	pe	misc	True	90112	ea85154c39228c97e5141ef1c169a7b3d75a0787bffe85c153207679f8064e44		unknown		fc.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__feclient.dll	lib/wine/i386-windows/feclient.dll	pe	misc	True	53248	0fd7e4fb4741fee14289c47ad0e03659701cc10df59f1fbbc4d060311c9d3dbe		unknown		feclient.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__find.exe	lib/wine/i386-windows/find.exe	pe	misc	True	90112	43fcf606610bf3c811c3b0dbc2d215e24e85c2a1155647900e59313dfac2dc64		unknown		find.exe	5	user32.dll|kernelbase.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__findstr.exe	lib/wine/i386-windows/findstr.exe	pe	misc	True	90112	d2a9c954d1bad37c9023037a962d0fd2c09447e8ec441adf977b9c90a33b055f		unknown		findstr.exe	4	user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__fltlib.dll	lib/wine/i386-windows/fltlib.dll	pe	misc	True	77824	8e3e1879c4e2578c8f1b504cf96c00e12d2da6fd5d5dd09de2059ff594fe2440		unknown		fltlib.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fltmgr.sys	lib/wine/i386-windows/fltmgr.sys	pe	cpu_translation	True	147456	ac3f67641d289af96d0e9975e2f91903454a9ba223b51bfd76e38f2ef049a220		unknown		fltmgr.sys	3	ntoskrnl.exe|ucrtbase.dll|kernel32.dll	0	0	0	0	fex|kernel32|proton|wine
lib__wine__i386-windows__fntcache.dll	lib/wine/i386-windows/fntcache.dll	pe	misc	True	69632	ac8d5ed903e925b99109893441c5f1b18095063f286c62bf1f499e188c9ce54c		unknown		fntcache.dll	4	advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fontsub.dll	lib/wine/i386-windows/fontsub.dll	pe	misc	True	57344	cfecccbc7b4cded44bea8248250e19e359adcb41fcd5ae82644b7d32735cd6b3		unknown		fontsub.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fsutil.exe	lib/wine/i386-windows/fsutil.exe	pe	misc	True	86016	addb7e3f9afc8596ef76a0214b3b91aa0374205204e4cd711bd3b5ad6b089014		unknown		fsutil.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__fusion.dll	lib/wine/i386-windows/fusion.dll	pe	misc	True	217088	9fd5f2c22ddae3ab4de96f6d11c377b9fa594f423c9f6ac176b1ae59e254392b		unknown		fusion.dll	6	bcrypt.dll|dbghelp.dll|user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__fwpuclnt.dll	lib/wine/i386-windows/fwpuclnt.dll	pe	misc	True	118784	623bd0aaf6be4520f1e4999b7a14288b0edbc1f1a8cf789ad6f9b94784b02b9a		unknown		fwpuclnt.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gameinput.dll	lib/wine/i386-windows/gameinput.dll	pe	misc	True	90112	fd69a0e66cbfeb2cdfbdca72b21ea9f109c55f0b3e0f1a977c8af6305c706db6		unknown		gameinput.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gameux.dll	lib/wine/i386-windows/gameux.dll	pe	misc	True	557056	033cca537799c9168fbe5f2962751157318bca9e953d153061bb991629492a2c		unknown		gameux.dll	8	shell32.dll|oleaut32.dll|ole32.dll|advapi32.dll|shlwapi.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gamingtcui.dll	lib/wine/i386-windows/gamingtcui.dll	pe	misc	True	65536	9f222d94f836a55ab5104feaa52381cf43a0567a737182d752bf3d3f0f2b8864		unknown		gamingtcui.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gdi.exe16	lib/wine/i386-windows/gdi.exe16	pe	cpu_translation	True	360448	62b13f6bb7b507e0de15dd9666089003b10b428a21b5d5117ef65f13a8358e05		unknown		gdi.exe16	7	advapi32.dll|gdi32.dll|win32u.dll|ucrtbase.dll|krnl386.exe16|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__gdi32.dll	lib/wine/i386-windows/gdi32.dll	pe	cpu_translation	True	1617920	54dfebfd57a2d891d7bdae283b4e686ec87187dc662e33c3a42e68a6fab28be4		unknown		gdi32.dll	6	user32.dll|advapi32.dll|win32u.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__gdiplus.dll	lib/wine/i386-windows/gdiplus.dll	pe	misc	True	1941504	014a0c04dfcd610a4850cce1f7428ab0096f06853a9a3d7b84c8a7d1cdeacee9		unknown		gdiplus.dll	8	shlwapi.dll|ole32.dll|oleaut32.dll|user32.dll|gdi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__geolocation.dll	lib/wine/i386-windows/geolocation.dll	pe	misc	True	131072	57128a9b3ebca89e58effa744ad9f28108eec3c635f120693650ce2394e454cd		unknown		geolocation.dll	4	combase.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__glu32.dll	lib/wine/i386-windows/glu32.dll	pe	misc	True	536576	4e53d60ae3d81690d74d25340ef38b70569193938701003c14422d24f2dba872		unknown		glu32.dll	4	opengl32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__gpkcsp.dll	lib/wine/i386-windows/gpkcsp.dll	pe	misc	True	57344	c2a8e359d33836044e44ce0f158ebeada05e114060f5b55b5713a00a602868b8		unknown		gpkcsp.dll	1	kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__graphicscapture.dll	lib/wine/i386-windows/graphicscapture.dll	pe	misc	True	184320	e5088bdce7057af724f6a85c089be1813b2c61b09ad25ba4ac1b074d7f1f43cd		unknown		graphicscapture.dll	4	combase.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hal.dll	lib/wine/i386-windows/hal.dll	pe	misc	True	102400	981ae026d335f3e639874f958e1e7766724c933e1aee00522f420e41b596f97b		unknown		hal.dll	4	ntoskrnl.exe|ucrtbase.dll|ntdll.dll|kernel32.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hh.exe	lib/wine/i386-windows/hh.exe	pe	misc	True	131072	6335ede4bc156e1735b147b1dbb552b7f0d7757b2e0f31a288c9586b245962a0		unknown		hh.exe	2	kernel32.dll|ucrtbase.dll	0	0	0	0	kernel32|proton|wine|wow64
lib__wine__i386-windows__hhctrl.ocx	lib/wine/i386-windows/hhctrl.ocx	pe	misc	True	929792	65976946daa2303a72ec89eeceea9f3e8f22b45aa7ff1e957db691b26e6dcd60		unknown		hhctrl.ocx	9	comctl32.dll|shlwapi.dll|ole32.dll|oleaut32.dll|user32.dll|gdi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__hid.dll	lib/wine/i386-windows/hid.dll	pe	misc	True	163840	0cf389c44d4ba88ce65d3752dd6e159789c82d1b49dd90d8eeff1cd50bd63725		unknown		hid.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__hidclass.sys	lib/wine/i386-windows/hidclass.sys	pe	cpu_translation	True	192512	d75fecb924668dab492fccc69e55875f64b0b8cce1c6c8f1a72411d72cf28c2e		unknown		hidclass.sys	7	hal.dll|ntoskrnl.exe|user32.dll|hidparse.sys|win32u.dll|ucrtbase.dll|kernel32.dll	0	0	0	0	epoll|fex|kernel32|proton|wine
lib__wine__i386-windows__hidparse.sys	lib/wine/i386-windows/hidparse.sys	pe	cpu_translation	True	172032	bf636825ff046e750b5bb83cf91bdbf070254f53671690270706c01553dbb4ba		unknown		hidparse.sys	3	ntoskrnl.exe|ucrtbase.dll|kernel32.dll	0	0	0	0	fex|kernel32|proton|wine
lib__wine__i386-windows__hlink.dll	lib/wine/i386-windows/hlink.dll	pe	misc	True	544768	a70c0de8efd6537df399f0bdfeac7acc16d9fedb83d776ba3739b66050a310bc		unknown		hlink.dll	6	shell32.dll|ole32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hnetcfg.dll	lib/wine/i386-windows/hnetcfg.dll	pe	misc	True	565248	412dee41e5860ca4673eaa29b95818c488bbe17202654ffcf7d8578b07f21219		unknown		hnetcfg.dll	5	oleaut32.dll|mpr.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__hostname.exe	lib/wine/i386-windows/hostname.exe	pe	misc	True	69632	139298b0b67b79860c3e4d42d5f386e01da2d144e46fd7313def52054184a3a7		unknown		hostname.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__hrtfapo.dll	lib/wine/i386-windows/hrtfapo.dll	pe	misc	True	65536	28c5d45d24f053d748dec2a6f040ac42d690c9d6bdfd0eddf4c047b2bd7b236a		unknown		hrtfapo.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__http.sys	lib/wine/i386-windows/http.sys	pe	cpu_translation	True	147456	feec6aa0967eacefab0a039bb8bde1fa79d6ffab4652aa256e1617d025d21360		unknown		http.sys	5	ntoskrnl.exe|ws2_32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine
lib__wine__i386-windows__httpapi.dll	lib/wine/i386-windows/httpapi.dll	pe	misc	True	131072	77ffe0802ee9700e92416eab20286fa7101d71dee3da4c42f5b81c6396483b30		unknown		httpapi.dll	4	advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__hvsimanagementapi.dll	lib/wine/i386-windows/hvsimanagementapi.dll	pe	misc	True	118784	cb5246d6fbb12d6b5f432f5aab097a7e6bc84217107f61077a1668aa85a8dd21		unknown		hvsimanagementapi.dll	4	combase.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__ia2comproxy.dll	lib/wine/i386-windows/ia2comproxy.dll	pe	misc	True	110592	c293e05a655595d3ab69e7b29ca0aa569d033fceceb6044d69f0323d17ff90c0		unknown		ia2comproxy.dll	5	oleaut32.dll|ole32.dll|rpcrt4.dll|ucrtbase.dll|kernel32.dll	0	0	0	0	kernel32|proton|wine
lib__wine__i386-windows__icacls.exe	lib/wine/i386-windows/icacls.exe	pe	misc	True	69632	40b92d4a7f00db15086be59dbd3cf5d4fbe2f8ee68a85d9a07d4f9ed36799511		unknown		icacls.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__iccvid.dll	lib/wine/i386-windows/iccvid.dll	pe	misc	True	106496	55e1a18652e3d70192c3feac387e62ae05d01b72b899119301c37be9ccfef30b		unknown		iccvid.dll	4	user32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__icinfo.exe	lib/wine/i386-windows/icinfo.exe	pe	misc	True	61440	e67e9101e47b1efe90763285d6fb5e23c0bb68be157735e73b0c20adf07293db		unknown		icinfo.exe	3	msvfw32.dll|ucrtbase.dll|kernel32.dll	0	0	0	0	kernel32|proton|wine|wow64
lib__wine__i386-windows__icmp.dll	lib/wine/i386-windows/icmp.dll	pe	misc	True	8192	245f71274b328d6c1f844a45e68448500b6e88b7f34d9c49382600309996fa40		unknown		icmp.dll	0		0	0	0	0	wine
lib__wine__i386-windows__icmui.dll	lib/wine/i386-windows/icmui.dll	pe	misc	True	57344	65f71f81c67b79b3d227499847ae7dc9488ed1d0cc0e670aeafad2f87b44e0e1		unknown		icmui.dll	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__i386-windows__ieframe.dll	lib/wine/i386-windows/ieframe.dll	pe	cpu_translation	True	2539520	0f00afcea3208d7d10c2a597736d08c4bcce2ae17ea2456d7c81eb605caf19f6		unknown		ieframe.dll	12	urlmon.dll|shell32.dll|comctl32.dll|shlwapi.dll|oleaut32.dll|ole32.dll|user32.dll|gdi32.dll|advapi32.dll|ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__i386-windows__ieproxy.dll	lib/wine/i386-windows/ieproxy.dll	pe	misc	True	389120	c816f18d631d635ad0152b95925f169dc6c2e5666b87dcf4a1d8478fced6129a		unknown		ieproxy.dll	3	rpcrt4.dll|ucrtbase.dll|kernel32.dll	0	0	0	0	kernel32|proton|wine
